participant_ID,Timestamp,Event,Stimulus,isTarget,isValidation,isRepeat,Button,Accuracy IR,Accuracy WR,Reaction_time_IR,Reaction_time_WR,CR_IR,CR_WR
318,1770546738460,Practice Sentence shown,HL_67_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546743964,Practice Sentence shown,HL_62_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546749466,Practice Sentence shown,HH_121_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546754968,Practice Sentence shown,HL_101_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546760470,Practice Sentence shown,HL_78_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546765972,Practice Sentence shown,HL_59_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546771475,Practice Sentence shown,HH_118_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546776977,Practice Sentence shown,HH_121_A,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546778719,Practice IR pressed,HH_121_A,true,,true,Spacebar,1,N/A,1742,N/A,N/A,N/A
318,1770546779392,Practice WR pressed,HH_121_A,true,,true,Yes,N/A,1,N/A,673,N/A,N/A
318,1770546780894,Practice Sentence shown,HH_100_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546786396,Practice Sentence shown,HL_61_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546791899,Practice Sentence shown,HH_135_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546797401,Practice Sentence shown,HL_111_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546802903,Practice Sentence shown,HH_118_P,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546805844,Practice IR pressed,HH_118_P,true,,true,Spacebar,1,N/A,2941,N/A,N/A,N/A
318,1770546806661,Practice WR pressed,HH_118_P,true,,true,No,N/A,1,N/A,817,N/A,N/A
318,1770546808163,Practice Sentence shown,HH_100_A,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546809529,Practice IR pressed,HH_100_A,true,,true,Spacebar,1,N/A,1366,N/A,N/A,N/A
318,1770546809901,Practice WR pressed,HH_100_A,true,,true,Yes,N/A,1,N/A,372,N/A,N/A
318,1770546811403,Practice Sentence shown,HH_101_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546816906,Practice Sentence shown,HL_75_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546822408,Practice Sentence shown,HL_25_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546827911,Practice Sentence shown,HH_135_P,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546831912,Practice Missed,HH_135_P,true,,true,None,0,N/A,N/A,N/A,N/A,N/A
318,1770546843740,Practice Sentence shown,HL_69_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546849243,Practice Sentence shown,HH_101_P,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546851080,Practice IR pressed,HH_101_P,true,,true,Spacebar,1,N/A,1837,N/A,N/A,N/A
318,1770546851689,Practice WR pressed,HH_101_P,true,,true,No,N/A,1,N/A,609,N/A,N/A
318,1770546927829,Sentence shown,HF_21_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546931831,gap_time,N/A,,,,GapTime_864,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546932697,Sentence shown,HF_28_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546936698,gap_time,N/A,,,,GapTime_841,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546937540,Sentence shown,HH_163_P,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546941542,gap_time,N/A,true,,,GapTime_916,N/A,N/A,N/A,N/A,N/A,N/A
318,1770546942459,Sentence shown,HF_8_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
