participant_ID,Timestamp,Event,Stimulus,isTarget,isValidation,isRepeat,Button,Accuracy IR,Accuracy WR,Reaction_time_IR,Reaction_time_WR,CR_IR,CR_WR
350,1770561396820,Practice Sentence shown,HL_112_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561402329,Practice Sentence shown,HL_73_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561407837,Practice Sentence shown,HL_23_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561413352,Practice Sentence shown,HH_127_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561418861,Practice Sentence shown,HL_56_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561424368,Practice Sentence shown,HL_32_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561426409,Practice IR pressed,HL_32_A,,,,Spacebar,0,N/A,2041,N/A,N/A,N/A
350,1770561429970,Practice Sentence shown,HL_24_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561435490,Practice Sentence shown,HH_104_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561441010,Practice Sentence shown,HL_5_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561446527,Practice Sentence shown,HL_7_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561452057,Practice Sentence shown,HH_127_A,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561453451,Practice IR pressed,HH_127_A,true,,true,Spacebar,1,N/A,1394,N/A,N/A,N/A
350,1770561454681,Practice WR pressed,HH_127_A,true,,true,Yes,N/A,1,N/A,1230,N/A,N/A
350,1770561456184,Practice Sentence shown,HL_80_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561461702,Practice Sentence shown,HH_131_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561467220,Practice Sentence shown,HL_86_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561472748,Practice Sentence shown,HH_134_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,1770561478272,Practice Sentence shown,HH_106_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
