"std_beta","std_se","std_t","std_p","term"
0.757596221758651,0.00994104417285331,76.208918156452,0,"(Intercept)"
-0.0220089229180418,0.0140600154764781,-1.56535552573622,0.117856242449985,"voicePassive"
0.0174839223541543,0.00703396051208986,2.48564408687015,0.0131149316854286,"mean_trial_position_z"
