"std_beta","std_se","std_t","std_p","term"
0.800603142125194,0.0127417519662031,62.8330502939278,0,"(Intercept)"
0.0427164790132686,0.0180574184492367,2.36559168927463,0.0182159934279304,"noun_conditionLH"
0.0540319296535077,0.0179836598020663,3.00450132221136,0.00273514033107594,"noun_conditionHL"
0.0520075852985326,0.0179851396738278,2.89169760378423,0.00392549531899488,"noun_conditionHH"
-0.0211904148484138,0.00638132197989612,-3.32069356712803,0.000934678149525356,"mean_rt_z"
