participant_ID,Timestamp,Event,Stimulus,isTarget,isValidation,isRepeat,Button,Accuracy IR,Accuracy WR,Reaction_time_IR,Reaction_time_WR,CR_IR,CR_WR
381,1770637790426,Practice Sentence shown,HH_136_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637795951,Practice Sentence shown,HL_69_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637801460,Practice Sentence shown,HL_82_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637806974,Practice Sentence shown,HH_135_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637812491,Practice Sentence shown,HL_35_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637818017,Practice Sentence shown,HH_136_P,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637821046,Practice IR pressed,HH_136_P,true,,true,Spacebar,1,N/A,3029,N/A,N/A,N/A
381,1770637830481,Practice WR pressed,HH_136_P,true,,true,No,N/A,1,N/A,9435,N/A,N/A
381,1770637831985,Practice Sentence shown,HL_79_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637837505,Practice Sentence shown,HL_32_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637843022,Practice Sentence shown,HH_121_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637848541,Practice Sentence shown,HL_50_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637854070,Practice Sentence shown,HL_25_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637859598,Practice Sentence shown,HH_135_A,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637860713,Practice IR pressed,HH_135_A,true,,true,Spacebar,1,N/A,1115,N/A,N/A,N/A
381,1770637863527,Practice WR pressed,HH_135_A,true,,true,Yes,N/A,1,N/A,2813,N/A,N/A
381,1770637865042,Practice Sentence shown,HH_130_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637870569,Practice Sentence shown,HH_121_A,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637872258,Practice IR pressed,HH_121_A,true,,true,Spacebar,1,N/A,1689,N/A,N/A,N/A
381,1770637874324,Practice WR pressed,HH_121_A,true,,true,Yes,N/A,1,N/A,2066,N/A,N/A
381,1770637875834,Practice Sentence shown,HL_16_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637881347,Practice Sentence shown,HH_107_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637886871,Practice Sentence shown,HL_83_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637892395,Practice Sentence shown,HL_5_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
381,1770637897925,Practice Sentence shown,HH_130_P,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
