participant_ID,Timestamp,Event,Stimulus,isTarget,isValidation,isRepeat,Button,Accuracy IR,Accuracy WR,Reaction_time_IR,Reaction_time_WR,CR_IR,CR_WR
270,1770461190885,Practice Sentence shown,HH_127_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461193120,Practice IR pressed,HH_127_A,true,,,Spacebar,0,N/A,2235,N/A,N/A,N/A
270,1770461199121,Practice Sentence shown,HH_132_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461204645,Practice Sentence shown,HL_21_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461210162,Practice Sentence shown,HH_100_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461215689,Practice Sentence shown,HH_104_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461221210,Practice Sentence shown,HL_24_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461226727,Practice Sentence shown,HH_127_A,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461228214,Practice IR pressed,HH_127_A,true,,true,Spacebar,1,N/A,1487,N/A,N/A,N/A
270,1770461231162,Practice WR pressed,HH_127_A,true,,true,Yes,N/A,1,N/A,2948,N/A,N/A
270,1770461232671,Practice Sentence shown,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461238192,Practice Sentence shown,HH_132_P,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461240329,Practice IR pressed,HH_132_P,true,,true,Spacebar,1,N/A,2137,N/A,N/A,N/A
270,1770461241370,Practice WR pressed,HH_132_P,true,,true,Yes,N/A,0,N/A,1041,N/A,N/A
270,1770461247734,Practice Sentence shown,HL_45_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461253257,Practice Sentence shown,HH_104_P,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461255150,Practice IR pressed,HH_104_P,true,,true,Spacebar,1,N/A,1893,N/A,N/A,N/A
270,1770461256133,Practice WR pressed,HH_104_P,true,,true,Yes,N/A,0,N/A,983,N/A,N/A
270,1770461262145,Practice Sentence shown,HL_43_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461267674,Practice Sentence shown,HH_100_A,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461269278,Practice IR pressed,HH_100_A,true,,true,Spacebar,1,N/A,1604,N/A,N/A,N/A
270,1770461270526,Practice WR pressed,HH_100_A,true,,true,Yes,N/A,1,N/A,1248,N/A,N/A
270,1770461272041,Practice Sentence shown,HL_17_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461277562,Practice Sentence shown,HL_48_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461283083,Practice Sentence shown,HL_31_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461288610,Practice Sentence shown,HH_108_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461294125,Practice Sentence shown,HL_9_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461299647,Practice Sentence shown,HL_13_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461305165,Practice Sentence shown,HH_108_P,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461307107,Practice IR pressed,HH_108_P,true,,true,Spacebar,1,N/A,1942,N/A,N/A,N/A
270,1770461309095,Practice WR pressed,HH_108_P,true,,true,Yes,N/A,0,N/A,1988,N/A,N/A
270,1770461329389,Sentence shown,HF_28_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461333398,gap_time,N/A,,,,GapTime_983,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461334397,Sentence shown,HVL_114_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461338410,gap_time,N/A,true,,,GapTime_740,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461339161,Sentence shown,HF_26_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461343173,gap_time,N/A,,,,GapTime_770,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461343955,Sentence shown,HF_4_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461347970,gap_time,N/A,,,,GapTime_1215,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461349197,Sentence shown,HF_5_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461353206,gap_time,N/A,,,,GapTime_1151,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461354371,Sentence shown,LVL_100_P,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461358378,gap_time,N/A,true,,,GapTime_954,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461359342,Sentence shown,HF_24_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461363351,gap_time,N/A,,,,GapTime_980,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461364334,Sentence shown,HF_18_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461368349,gap_time,N/A,,,,GapTime_1275,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461369628,Sentence shown,HVL_114_A,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461371190,IR pressed,HVL_114_A,true,,true,Spacebar,1,N/A,1562,N/A,N/A,N/A
270,1770461372192,WR pressed,HVL_114_A,true,,true,Yes,N/A,1,N/A,1002,N/A,N/A
270,1770461372193,gap_time,N/A,true,,true,GapTime_769,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461372967,Sentence shown,LVL_135_P,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461376975,gap_time,N/A,true,,,GapTime_940,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461377927,Sentence shown,HF_10_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461381935,gap_time,N/A,,,,GapTime_1269,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461383213,Sentence shown,HF_2_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461387220,gap_time,N/A,,,,GapTime_949,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461388175,Sentence shown,HF_10_A,,true,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461389884,Validation IR pressed,HF_10_A,,true,true,Spacebar,1,N/A,1709,N/A,N/A,N/A
270,1770461389884,IR pressed,HF_10_A,,true,true,Spacebar,1,N/A,1709,N/A,N/A,N/A
270,1770461390823,WR pressed,HF_10_A,,true,true,Yes,N/A,N/A,N/A,939,N/A,N/A
270,1770461390824,gap_time,N/A,,true,true,GapTime_979,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461391808,Sentence shown,LVL_100_A,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461395817,gap_time,N/A,true,,true,GapTime_1231,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461397065,Sentence shown,HF_6_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461400018,Validation Wrong IR pressed,HF_6_A,,,,Spacebar,0,N/A,2953,N/A,N/A,N/A
270,1770461400018,IR pressed,HF_6_A,,,,Spacebar,0,N/A,2953,N/A,N/A,N/A
270,1770461400865,WR pressed,HF_6_A,,,,Yes,N/A,N/A,N/A,847,N/A,N/A
270,1770461400866,gap_time,N/A,,,,GapTime_1215,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461402090,Sentence shown,LVL_135_P,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
270,1770461403550,IR pressed,LVL_135_P,true,,true,Spacebar,1,N/A,1460,N/A,N/A,N/A
