participant_ID,Timestamp,Event,Stimulus,isTarget,isValidation,isRepeat,Button,Accuracy IR,Accuracy WR,Reaction_time_IR,Reaction_time_WR,CR_IR,CR_WR
289,1770485754741,Practice Sentence shown,HL_17_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485760251,Practice Sentence shown,HL_103_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485765768,Practice Sentence shown,HL_41_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485771287,Practice Sentence shown,HL_63_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485776804,Practice Sentence shown,HL_8_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485782315,Practice Sentence shown,HH_133_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485787829,Practice Sentence shown,HH_103_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485793351,Practice Sentence shown,HL_1_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485798866,Practice Sentence shown,HH_131_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485804390,Practice Sentence shown,HL_25_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485809909,Practice Sentence shown,HH_133_P,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485813918,Practice Missed,HH_133_P,true,,true,None,0,N/A,N/A,N/A,N/A,N/A
289,1770485829546,Practice Sentence shown,HH_119_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485835064,Practice Sentence shown,HL_113_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485840570,Practice Sentence shown,HH_103_P,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485843349,Practice IR pressed,HH_103_P,true,,true,Spacebar,1,N/A,2779,N/A,N/A,N/A
289,1770485847790,Practice WR pressed,HH_103_P,true,,true,No,N/A,1,N/A,4441,N/A,N/A
289,1770485849305,Practice Sentence shown,HL_94_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485854821,Practice Sentence shown,HL_16_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485860327,Practice Sentence shown,HH_131_A,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485862478,Practice IR pressed,HH_131_A,true,,true,Spacebar,1,N/A,2151,N/A,N/A,N/A
289,1770485864481,Practice WR pressed,HH_131_A,true,,true,Yes,N/A,1,N/A,2003,N/A,N/A
289,1770485865984,Practice Sentence shown,HH_114_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485871501,Practice Sentence shown,HH_119_P,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485874475,Practice IR pressed,HH_119_P,true,,true,Spacebar,1,N/A,2974,N/A,N/A,N/A
289,1770485877332,Practice WR pressed,HH_119_P,true,,true,No,N/A,1,N/A,2857,N/A,N/A
289,1770485878837,Practice Sentence shown,HH_114_A,true,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485880934,Practice IR pressed,HH_114_A,true,,true,Spacebar,1,N/A,2097,N/A,N/A,N/A
289,1770485881815,Practice WR pressed,HH_114_A,true,,true,Yes,N/A,1,N/A,881,N/A,N/A
289,1770485908302,Sentence shown,HF_13_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485912309,gap_time,N/A,,,,GapTime_1244,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485913566,Sentence shown,HF_13_A,,true,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485915422,Validation IR pressed,HF_13_A,,true,true,Spacebar,1,N/A,1856,N/A,N/A,N/A
289,1770485915422,IR pressed,HF_13_A,,true,true,Spacebar,1,N/A,1856,N/A,N/A,N/A
289,1770485916899,WR pressed,HF_13_A,,true,true,Yes,N/A,N/A,N/A,1477,N/A,N/A
289,1770485916900,gap_time,N/A,,true,true,GapTime_883,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485917794,Sentence shown,HF_21_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485921802,gap_time,N/A,,,,GapTime_810,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485922620,Sentence shown,LVH_119_A,true,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485926632,gap_time,N/A,true,,,GapTime_747,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485927383,Sentence shown,HF_33_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485931387,gap_time,N/A,,,,GapTime_1023,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485932423,Sentence shown,HF_1_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485936435,gap_time,N/A,,,,GapTime_1300,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485937736,Sentence shown,HF_7_A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485941751,gap_time,N/A,,,,GapTime_1207,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485942962,Sentence shown,HF_1_A,,true,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289,1770485944373,Validation IR pressed,HF_1_A,,true,true,Spacebar,1,N/A,1411,N/A,N/A,N/A
289,1770485944373,IR pressed,HF_1_A,,true,true,Spacebar,1,N/A,1411,N/A,N/A,N/A
